Date,Adj Close,Close,High,Low,Open,Volume
Ticker,BABA,BABA,BABA,BABA,BABA,BABA
Date,,,,,,
2018-01-02 00:00:00+00:00,177.3593597,183.6499939,184.1000061,175.6999969,176.3990021,29916900
2018-01-03 00:00:00+00:00,177.6973724,184,185.6349945,181.3999939,185.1900024,20121900
2018-01-04 00:00:00+00:00,179.3488159,185.7100067,187.746994,184.4299927,185.8999939,19473800
2018-01-05 00:00:00+00:00,184.1678772,190.6999969,190.75,186.3009949,187.1699982,18168300
2018-01-08 00:00:00+00:00,183.8105469,190.3300018,191.6600037,189.0700073,190.4600067,16230100
2018-01-09 00:00:00+00:00,184.2644653,190.8000031,192.4900055,188,191.1300049,19495100
2018-01-10 00:00:00+00:00,183.2890472,189.7899933,190.3899994,186.5800018,188.1000061,17943800
2018-01-11 00:00:00+00:00,182.284668,188.75,190.4299927,188.1000061,189.7299957,12400400
2018-01-12 00:00:00+00:00,181.3575439,187.7899933,190.1999969,187.25,189.9100037,11789600
2018-01-16 00:00:00+00:00,176.1521759,182.3999939,191.7400055,181.75,190.3999939,27428500
2018-01-17 00:00:00+00:00,177.5332031,183.8300018,184.8000031,179.3200073,183.3000031,21346500
2018-01-18 00:00:00+00:00,178.0836639,184.3999939,185.8450012,182.6900024,184.2799988,14190700
2018-01-19 00:00:00+00:00,177.7456818,184.0500031,185.2389984,182.8000031,185.1499939,15349300
2018-01-22 00:00:00+00:00,177.7167053,184.0200043,185.0399933,181.6799927,184.9750061,16016300
2018-01-23 00:00:00+00:00,185.6937561,192.2799988,192.3999939,183.5399933,185.2799988,31305900
2018-01-24 00:00:00+00:00,188.832428,195.5299988,198.8600006,192.3999939,194.7100067,34497300
2018-01-25 00:00:00+00:00,191.5365295,198.3300018,199.5899963,194.1000061,196.3399963,23421600
2018-01-26 00:00:00+00:00,198.1905212,205.2200012,205.2299957,199.2100067,200.3300018,23768600
2018-01-29 00:00:00+00:00,196.0562134,203.0099945,205.6900024,201.8200073,204.8300018,21908600
2018-01-30 00:00:00+00:00,192.8209686,199.6600037,202.5399933,196.4900055,198.6799927,23377500
2018-01-31 00:00:00+00:00,197.2923737,204.2899933,206.1999969,202.8000031,202.8200073,26982500
2018-02-01 00:00:00+00:00,185.6358185,192.2200012,199.4900055,191.1399994,192.75,52628900
2018-02-02 00:00:00+00:00,180.8939972,187.3099976,195.6799927,186.8000031,194.7899933,32233900
2018-02-05 00:00:00+00:00,174.3462372,180.5299988,190.4700012,179.8999939,183.6999969,31084000
2018-02-06 00:00:00+00:00,178.827301,185.1699982,185.5899963,174.1699982,174.7200012,35804500
2018-02-07 00:00:00+00:00,174.124115,180.3000031,186.8300018,180.3000031,183.5,19672100
2018-02-08 00:00:00+00:00,167.7501831,173.6999969,183.1000061,171.3899994,182.2700043,32051300
2018-02-09 00:00:00+00:00,170.618454,176.6699982,177.6159973,168.8800049,175.1199951,28049500
2018-02-12 00:00:00+00:00,171.3620911,177.4400024,180.7899933,175.0859985,180.4400024,18280300
2018-02-13 00:00:00+00:00,173.1100769,179.25,182.1499939,177,177.4199982,15507000
2018-02-14 00:00:00+00:00,180.3628387,186.7599945,186.9299927,178.8999939,179.2200012,21047400
2018-02-15 00:00:00+00:00,181.0292053,187.4499969,189.5599976,184.4309998,189.25,14361100
2018-02-16 00:00:00+00:00,177.3883209,183.6799927,188.2700043,183.5399933,186.75,16008400
2018-02-20 00:00:00+00:00,180.7781067,187.1900024,188.8300018,183,183.6699982,14854900
2018-02-21 00:00:00+00:00,182.3522797,188.8200073,193.1699982,188.4600067,189.3699951,22071600
2018-02-22 00:00:00+00:00,182.284668,188.75,190.7400055,187.7700043,190.1999969,12282800
2018-02-23 00:00:00+00:00,186.6691589,193.2899933,193.4049988,189.9499969,190.1799927,16937300
2018-02-26 00:00:00+00:00,187.5383453,194.1900024,195.1499939,190.6499939,194.4600067,19463100
2018-02-27 00:00:00+00:00,181.8114624,188.2599945,193.5670013,187.2100067,192.5899963,23218500
2018-02-28 00:00:00+00:00,179.7640839,186.1399994,188.2400055,185,187.25,19367600
2018-03-01 00:00:00+00:00,175.7562256,181.9900055,187.4799957,180.0500031,186.1799927,17286300
2018-03-02 00:00:00+00:00,173.6026154,179.7599945,180.2299957,175.4499969,178.0099945,18909100
2018-03-05 00:00:00+00:00,175.3795929,181.6000061,181.9499969,177.0700073,179.4100037,15656700
2018-03-06 00:00:00+00:00,180.9519501,187.3699951,188.0099945,184.8200073,185.1900024,17856100
2018-03-07 00:00:00+00:00,182.5744019,189.0500031,189.0700073,184.3200073,184.3699951,13728900
