Date,Adj Close,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,,
2018-01-02 00:00:00+00:00,40.52434158,43.06499863,43.07500076,42.31499863,42.54000092,102223600
2018-01-03 00:00:00+00:00,40.51728821,43.05749893,43.63750076,42.99000168,43.13249969,118071600
2018-01-04 00:00:00+00:00,40.70549393,43.25749969,43.36750031,43.02000046,43.13499832,89738400
2018-01-05 00:00:00+00:00,41.16892624,43.75,43.84249878,43.26250076,43.36000061,94640000
2018-01-08 00:00:00+00:00,41.01601791,43.58750153,43.90250015,43.48249817,43.58750153,82271200
2018-01-09 00:00:00+00:00,41.01131058,43.58250046,43.76499939,43.35250092,43.63750076,86336000
2018-01-10 00:00:00+00:00,41.00191116,43.57249832,43.57500076,43.25,43.29000092,95839600
2018-01-11 00:00:00+00:00,41.23480225,43.81999969,43.87250137,43.62250137,43.64749908,74670800
2018-01-12 00:00:00+00:00,41.66059494,44.27249908,44.34000015,43.91249847,44.04499817,101672400
2018-01-16 00:00:00+00:00,41.44887924,44.04750061,44.84749985,44.03499985,44.47499847,118263600
2018-01-17 00:00:00+00:00,42.133461,44.77500153,44.8125,43.76750183,44.03749847,137547200
2018-01-18 00:00:00+00:00,42.17110062,44.81499863,45.02500153,44.5625,44.84249878,124773600
2018-01-19 00:00:00+00:00,41.98291016,44.61500168,44.89500046,44.35250092,44.65250015,129700400
2018-01-22 00:00:00+00:00,41.639431,44.25,44.44499969,44.15000153,44.32500076,108434400
2018-01-23 00:00:00+00:00,41.6488533,44.25999832,44.86000061,44.20500183,44.32500076,130756400
2018-01-24 00:00:00+00:00,40.98543549,43.55500031,44.32500076,43.29999924,44.3125,204420400
2018-01-25 00:00:00+00:00,40.25381088,42.77750015,43.73749924,42.63249969,43.62749863,166116000
2018-01-26 00:00:00+00:00,40.34790039,42.87749863,43,42.51499939,43,156572000
2018-01-29 00:00:00+00:00,39.51275635,41.99000168,42.54000092,41.76750183,42.54000092,202561600
2018-01-30 00:00:00+00:00,39.27986908,41.74250031,41.84249878,41.17499924,41.38249969,184192800
2018-01-31 00:00:00+00:00,39.38806534,41.85749817,42.11000061,41.625,41.71749878,129915600
2018-02-01 00:00:00+00:00,39.47041321,41.94499969,42.15499878,41.68999863,41.79249954,188923200
2018-02-02 00:00:00+00:00,37.75779343,40.125,41.70000076,40.02500153,41.5,346375200
2018-02-05 00:00:00+00:00,36.81444168,39.12250137,40.97000122,39,39.77500153,290954000
2018-02-06 00:00:00+00:00,38.35297775,40.75749969,40.93000031,38.5,38.70750046,272975200
2018-02-07 00:00:00+00:00,37.5319519,39.88499832,40.84999847,39.76750183,40.77249908,206434400
2018-02-08 00:00:00+00:00,36.4991951,38.78749847,40.25,38.75749969,40.07249832,217562000
2018-02-09 00:00:00+00:00,36.94563675,39.10250092,39.47249985,37.56000137,39.26750183,282690400
2018-02-12 00:00:00+00:00,38.43376541,40.67750168,40.97249985,39.37749863,39.625,243278000
2018-02-13 00:00:00+00:00,38.81878281,41.08499908,41.1875,40.41249847,40.48749924,130196800
2018-02-14 00:00:00+00:00,39.53450012,41.84249878,41.88499832,40.72000122,40.75999832,162579600
2018-02-15 00:00:00+00:00,40.86199188,43.24750137,43.27249908,42.25,42.44749832,204588800
2018-02-16 00:00:00+00:00,40.72972488,43.10749817,43.70500183,42.94250107,43.09000015,160704400
2018-02-20 00:00:00+00:00,40.59272385,42.96250153,43.56499863,42.85499954,43.01250076,135722000
2018-02-21 00:00:00+00:00,40.40847397,42.76750183,43.52999878,42.75249863,43.20750046,149886400
2018-02-22 00:00:00+00:00,40.7462616,43.125,43.48749924,42.92750168,42.95000076,123967600
2018-02-23 00:00:00+00:00,41.45488739,43.875,43.91249847,43.38499832,43.41749954,135249600
2018-02-26 00:00:00+00:00,42.27453232,44.74250031,44.84749985,44.05250168,44.08750153,152648800
2018-02-27 00:00:00+00:00,42.1375351,44.59749985,45.11999893,44.54000092,44.77500153,155712400
2018-02-28 00:00:00+00:00,42.07376099,44.52999878,45.15499878,44.51250076,44.81499863,151128400
2018-03-01 00:00:00+00:00,41.33677673,43.75,44.94499969,43.16500092,44.63499832,195208000
2018-03-02 00:00:00+00:00,41.62259674,44.05250168,44.07500076,43.11249924,43.20000076,153816000
2018-03-05 00:00:00+00:00,41.76669312,44.20500183,44.43500137,43.63000107,43.80250168,113605600
2018-03-06 00:00:00+00:00,41.73124695,44.16749954,44.5625,44.03250122,44.47750092,95154000
2018-03-07 00:00:00+00:00,41.34387589,43.75749969,43.96250153,43.56750107,43.73500061,126814000
2018-03-08 00:00:00+00:00,41.79502869,44.23500061,44.27999878,43.76750183,43.86999893,95096400
2018-03-09 00:00:00+00:00,42.51311874,44.99499893,45,44.34749985,44.49000168,128740800
2018-03-12 00:00:00+00:00,42.92411804,45.43000031,45.59749985,45.05250168,45.07249832,128828400
2018-03-13 00:00:00+00:00,42.51075363,44.99250031,45.875,44.81000137,45.64749908,126774000
2018-03-14 00:00:00+00:00,42.14936066,44.61000061,45.13000107,44.45249939,45.08000183,117473600
2018-03-15 00:00:00+00:00,42.19894409,44.66249847,45.06000137,44.51750183,44.625,90975200
2018-03-16 00:00:00+00:00,42.05014801,44.50500107,44.77999878,44.40499878,44.66249847,157618800
2018-03-19 00:00:00+00:00,41.40765381,43.82500076,44.36750031,43.41500092,44.33000183,133787200
2018-03-20 00:00:00+00:00,41.39348221,43.81000137,44.20000076,43.73500061,43.81000137,78597600
2018-03-21 00:00:00+00:00,40.45571899,42.81750107,43.77249908,42.81499863,43.75999832,148219600
2018-03-22 00:00:00+00:00,39.88409042,42.21250153,43.16999817,42.15000153,42.5,165963200
2018-03-23 00:00:00+00:00,38.96051025,41.23500061,42.47999954,41.23500061,42.09749985,164115200
2018-03-26 00:00:00+00:00,40.81003952,43.19250107,43.27500153,41.61000061,42.01750183,150164800
2018-03-27 00:00:00+00:00,39.76362991,42.08499908,43.78749847,41.72999954,43.41999817,163690400
2018-03-28 00:00:00+00:00,39.32427597,41.61999893,42.50500107,41.29750061,41.8125,166674000
2018-03-29 00:00:00+00:00,39.63134766,41.94499969,42.9375,41.72499847,41.95249939,153594000
2018-04-02 00:00:00+00:00,39.37151337,41.66999817,42.23500061,41.11750031,41.65999985,150347200
2018-04-03 00:00:00+00:00,39.77544022,42.09749985,42.1875,41.22000122,41.90999985,121112000
2018-04-04 00:00:00+00:00,40.53601837,42.90250015,43.00249863,41.19250107,41.22000122,138422000
2018-04-05 00:00:00+00:00,40.81711197,43.20000076,43.55749893,43.02000046,43.14500046,107732800
2018-04-06 00:00:00+00:00,39.7730751,42.09500122,43.11999893,42.04999924,42.74250031,140021200
2018-04-09 00:00:00+00:00,40.16753769,42.51250076,43.27249908,42.46250153,42.47000122,116070800
2018-04-10 00:00:00+00:00,40.92341614,43.3125,43.5,42.88249969,43.25,113634400
2018-04-11 00:00:00+00:00,40.73209381,43.11000061,43.47999954,42.92499924,43.05749893,89726400
2018-04-12 00:00:00+00:00,41.13363647,43.53499985,43.75,43.25999832,43.35250092,91557200
2018-04-13 00:00:00+00:00,41.27300644,43.68249893,43.95999908,43.46250153,43.69499969,100497200
2018-04-16 00:00:00+00:00,41.5304718,43.95500183,44.04750061,43.70750046,43.75749969,86313600
2018-04-17 00:00:00+00:00,42.10209656,44.56000137,44.73500061,44.10250092,44.12250137,106421600
2018-04-18 00:00:00+00:00,42.00761795,44.45999908,44.70500183,44.22000122,44.45249939,83018000
2018-04-19 00:00:00+00:00,40.81711197,43.20000076,43.84749985,43.16500092,43.43999863,139235200
2018-04-20 00:00:00+00:00,39.14475632,41.43000031,42.80500031,41.35749817,42.65000153,261964400
2018-04-23 00:00:00+00:00,39.0313797,41.31000137,41.72999954,41.02249908,41.70750046,146062000
2018-04-24 00:00:00+00:00,38.4880867,40.73500061,41.58250046,40.30500031,41.41749954,134768000
2018-04-25 00:00:00+00:00,38.65579987,40.91249847,41.35499954,40.60250092,40.65499878,113528400
2018-04-26 00:00:00+00:00,38.79043961,41.05500031,41.43249893,40.84249878,41.02999878,111852000
2018-04-27 00:00:00+00:00,38.34164047,40.58000183,41.08250046,40.15750122,41,142623200
2018-04-30 00:00:00+00:00,39.03610229,41.31499863,41.81499863,40.45999908,40.53250122,169709600
2018-05-01 00:00:00+00:00,39.94313812,42.27500153,42.29999924,41.31750107,41.60250092,214277600
2018-05-02 00:00:00+00:00,41.70763397,44.14250183,44.4375,43.45000076,43.80749893,266157600
2018-05-03 00:00:00+00:00,41.78321838,44.22249985,44.375,43.61000061,43.97000122,136272800
2018-05-04 00:00:00+00:00,43.42251587,45.95750046,46.0625,44.54249954,44.5625,224805200
2018-05-07 00:00:00+00:00,43.73668289,46.29000092,46.91749954,46.1875,46.29499817,169805600
2018-05-08 00:00:00+00:00,43.94690704,46.51250076,46.55500031,45.91749954,46.24750137,113611200
2018-05-09 00:00:00+00:00,44.25634766,46.84000015,46.84999847,46.30500031,46.63750076,92844800
2018-05-10 00:00:00+00:00,44.88938522,47.50999832,47.59249878,46.91249847,46.93500137,111957200
2018-05-11 00:00:00+00:00,44.71866226,47.14749908,47.51499939,46.86249924,47.37250137,104848800
2018-05-14 00:00:00+00:00,44.61432266,47.03749847,47.38249969,46.96500015,47.25249863,83115200
2018-05-15 00:00:00+00:00,44.20884323,46.61000061,46.76750183,46.27500153,46.69499969,94780800
2018-05-16 00:00:00+00:00,44.62144852,47.04499817,47.11500168,46.5,46.51750183,76732400
2018-05-17 00:00:00+00:00,44.33926392,46.74750137,47.22750092,46.59000015,47,69176000
2018-05-18 00:00:00+00:00,44.17802048,46.57749939,46.95249939,46.53250122,46.79750061,73190800
2018-05-21 00:00:00+00:00,44.4910202,46.90750122,47.31750107,46.72750092,47,73603200
2018-05-22 00:00:00+00:00,44.37957764,46.79000092,47.22000122,46.69499969,47.09500122,60962800
2018-05-23 00:00:00+00:00,44.66411591,47.09000015,47.125,46.43999863,46.58750153,80233600
2018-05-24 00:00:00+00:00,44.61432266,47.03749847,47.20999908,46.55250168,47.19250107,92936000
2018-05-25 00:00:00+00:00,44.71628189,47.14500046,47.41249847,46.91249847,47.05749893,69844000
2018-05-29 00:00:00+00:00,44.55504227,46.97499847,47.1875,46.71749878,46.90000153,90056400
2018-05-30 00:00:00+00:00,44.46019363,46.875,47,46.69499969,46.93000031,74762000
2018-05-31 00:00:00+00:00,44.3108139,46.71749878,47.05749893,46.53499985,46.80500031,109931200
2018-06-01 00:00:00+00:00,45.10991287,47.56000137,47.56499863,46.9375,46.99750137,93770000
2018-06-04 00:00:00+00:00,45.48692703,47.95750046,48.35499954,47.83750153,47.90999985,105064800
2018-06-05 00:00:00+00:00,45.83787537,48.32749939,48.48500061,48.09000015,48.26750183,86264000
2018-06-06 00:00:00+00:00,45.99673843,48.49499893,48.52000046,47.97999954,48.40750122,83734400
2018-06-07 00:00:00+00:00,45.87343597,48.36500168,48.54999924,48.08499908,48.53499985,85388800
2018-06-08 00:00:00+00:00,45.45611191,47.92499924,48,47.44250107,47.79249954,106627200
2018-06-11 00:00:00+00:00,45.34465027,47.80749893,47.99250031,47.55250168,47.83750153,73234000
2018-06-12 00:00:00+00:00,45.59363556,48.06999969,48.15250015,47.78749847,47.84749985,67644400
2018-06-13 00:00:00+00:00,45.21897888,47.67499924,48.22000122,47.61000061,48.10499954,86553600
2018-06-14 00:00:00+00:00,45.24269485,47.70000076,47.89250183,47.55500031,47.88750076,86440400
2018-06-15 00:00:00+00:00,44.77793503,47.20999908,47.54000092,47.06499863,47.50749969,246876800
2018-06-18 00:00:00+00:00,44.75422668,47.18500137,47.30500031,46.79999924,46.97000122,73939600
2018-06-19 00:00:00+00:00,44.03099823,46.42250061,46.58250046,45.86249924,46.28499985,134314000
2018-06-20 00:00:00+00:00,44.22307587,46.625,46.79999924,46.43249893,46.58750153,82514800
2018-06-21 00:00:00+00:00,43.97646332,46.36500168,47.08750153,46.23500061,46.8125,102847600
2018-06-22 00:00:00+00:00,43.84841919,46.22999954,46.53749847,46.17499924,46.52999878,108801600
2018-06-25 00:00:00+00:00,43.19634628,45.54249954,46.22999954,45.18249893,45.84999847,126652400
2018-06-26 00:00:00+00:00,43.73223114,46.10749817,46.63249969,45.63499832,45.74750137,98276800
2018-06-27 00:00:00+00:00,43.66821671,46.04000092,46.81999969,46.00749969,46.30749893,101141200
2018-06-28 00:00:00+00:00,43.9859581,46.375,46.55250168,45.95000076,46.02500153,69460800
2018-06-29 00:00:00+00:00,43.89347458,46.27750015,46.79750061,45.72750092,46.57249832,90950800
2018-07-02 00:00:00+00:00,44.38431549,46.79499817,46.82500076,45.85499954,45.95500183,70925200
2018-07-03 00:00:00+00:00,43.61130142,45.97999954,46.98749924,45.88499832,46.94749832,55819200
2018-07-05 00:00:00+00:00,43.96223831,46.34999847,46.60250092,46.06999969,46.31499863,66416800
2018-07-06 00:00:00+00:00,44.57164764,46.99250031,47.10749817,46.29999924,46.35499954,69940800
2018-07-09 00:00:00+00:00,45.19052887,47.64500046,47.66999817,47.32500076,47.375,79026400
2018-07-10 00:00:00+00:00,45.13598633,47.58750153,47.81999969,47.54499817,47.67750168,63756400
2018-07-11 00:00:00+00:00,44.5503006,46.97000122,47.44499969,46.90250015,47.125,75326000
2018-07-12 00:00:00+00:00,45.29722595,47.75749969,47.85250092,47.32749939,47.38249969,72164400
2018-07-13 00:00:00+00:00,45.36837387,47.83250046,47.95999908,47.72499847,47.77000046,50055600
2018-07-16 00:00:00+00:00,45.26876068,47.72750092,48.16249847,47.60499954,47.88000107,60172400
2018-07-17 00:00:00+00:00,45.39682388,47.86249924,47.96749878,47.29999924,47.4375,62138000
2018-07-18 00:00:00+00:00,45.14784241,47.59999847,47.95000076,47.48249817,47.94499969,65573600
2018-07-19 00:00:00+00:00,45.49879074,47.97000122,48.13750076,47.42250061,47.42250061,81147200
2018-07-20 00:00:00+00:00,45.39445496,47.86000061,48.10749817,47.54249954,47.94499969,82704800
2018-07-23 00:00:00+00:00,45.43475342,47.90250015,47.99000168,47.38999939,47.66999817,63957600
2018-07-24 00:00:00+00:00,45.76436996,48.25,48.41500092,48.01250076,48.11249924,74791600
2018-07-25 00:00:00+00:00,46.1959343,48.70500183,48.71250153,48.10749817,48.26499939,66839600
2018-07-26 00:00:00+00:00,46.0512886,48.55250168,48.99000168,48.40250015,48.65250015,76304000
2018-07-27 00:00:00+00:00,45.2853775,47.74499893,48.79750061,47.52500153,48.74750137,96096000
2018-07-30 00:00:00+00:00,45.03165817,47.47750092,48.04999924,47.26750183,47.97499847,84118000
2018-07-31 00:00:00+00:00,45.12175751,47.57249832,48.03499985,47.33499908,47.57500076,157492000
2018-08-01 00:00:00+00:00,47.77988815,50.375,50.43999863,49.32749939,49.78250122,271742800
2018-08-02 00:00:00+00:00,49.17653275,51.84749985,52.09500122,50.08750153,50.14500046,249616000
2018-08-03 00:00:00+00:00,49.31881332,51.99750137,52.18500137,51.36999893,51.75749969,133789600
2018-08-06 00:00:00+00:00,49.57490158,52.26750183,52.3125,51.76750183,52,101701600
2018-08-07 00:00:00+00:00,49.11013031,51.77750015,52.375,51.68999863,52.33000183,102349600
2018-08-08 00:00:00+00:00,49.14332581,51.8125,51.95249939,51.13000107,51.51250076,90102000
2018-08-09 00:00:00+00:00,49.52984238,52.22000122,52.44499969,51.79999924,52.38249969,93970400
2018-08-10 00:00:00+00:00,49.38232422,51.88249969,52.27500153,51.66749954,51.84000015,98444800
2018-08-13 00:00:00+00:00,49.70115662,52.21749878,52.73749924,51.92499924,52.32749939,103563600
2018-08-14 00:00:00+00:00,49.91057205,52.4375,52.63999939,52.06499863,52.54000092,82992000
2018-08-15 00:00:00+00:00,50.02717209,52.56000137,52.68500137,52.08250046,52.30500031,115230400
2018-08-16 00:00:00+00:00,50.76005936,53.33000183,53.45249939,52.86750031,52.9375,114001600
2018-08-17 00:00:00+00:00,51.77373505,54.39500046,54.48749924,53.29000092,53.36000061,141708000
2018-08-20 00:00:00+00:00,51.26928329,53.86500168,54.79499817,53.77750015,54.52500153,121150800
