Date,Adj Close,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM,IBM
Date,,,,,,
2018-01-02 00:00:00+00:00,106.6895905,147.4665375,148.0019073,146.7877655,147.7055511,4395815
2018-01-03 00:00:00+00:00,109.6222839,151.5200806,152.7820282,149.4550629,150.4206543,9875914
2018-01-04 00:00:00+00:00,111.8425446,154.588913,155.1816406,152.3613739,152.6290588,7903785
2018-01-05 00:00:00+00:00,112.3889236,155.344162,155.736145,154.0152893,155.2963715,5434807
2018-01-08 00:00:00+00:00,113.0667496,156.2810669,156.7017212,154.588913,155.5066986,5478425
2018-01-09 00:00:00+00:00,113.3158035,156.6252441,157.2944489,155.8890991,156.6921539,4541523
2018-01-10 00:00:00+00:00,113.5578384,156.9598541,157.1032562,155.3537292,155.745697,4366109
2018-01-11 00:00:00+00:00,113.5716782,156.9789734,157.6864166,156.1185455,157.5525818,3969047
2018-01-12 00:00:00+00:00,112.8385239,155.9655762,157.495224,155.8604279,156.8068848,5263367
2018-01-16 00:00:00+00:00,113.329628,156.6443634,158.0210266,156.1663513,157.839386,8152733
2018-01-17 00:00:00+00:00,116.6496048,161.2332764,161.6921539,159.9044037,160.6214142,12248660
2018-01-18 00:00:00+00:00,116.9746628,161.6826019,163.6042023,160.7552643,162.5238953,14915228
2018-01-19 00:00:00+00:00,112.3059235,155.2294464,158.1261902,154.2064972,157.2275391,22146435
2018-01-22 00:00:00+00:00,112.4650116,155.4493256,156.7686462,154.0248566,154.4072723,8870917
2018-01-23 00:00:00+00:00,114.9895935,158.9388123,158.9483795,155.3632965,155.6596527,7809645
2018-01-24 00:00:00+00:00,114.3809052,158.0975189,161.3001862,157.571701,159.4168243,5904670
2018-01-25 00:00:00+00:00,114.4500656,158.1931152,159.4455109,157.9254303,158.6137695,3454415
2018-01-26 00:00:00+00:00,115.7434998,159.9808807,160.0478058,158.4990387,158.8145294,3962143
2018-01-29 00:00:00+00:00,115.3700256,159.4646301,160.9847107,158.7093658,160.0860443,3678782
2018-01-30 00:00:00+00:00,113.1705399,156.424469,159.4359436,155.9847107,158.9005737,5127806
2018-01-31 00:00:00+00:00,113.2258453,156.5009613,157.7342224,155.6022949,156.5487518,4260149
2018-02-01 00:00:00+00:00,112.3266754,155.2581329,156.9120483,154.7801208,156.013382,4638173
2018-02-02 00:00:00+00:00,109.9957428,152.0363312,154.8757172,151.8833618,154.588913,5493487
2018-02-05 00:00:00+00:00,105.4999466,145.8221741,151.5296326,143.4034424,150.9464569,9148944
2018-02-06 00:00:00+00:00,107.4435272,148.508606,148.6520081,142.5525818,143.6806946,10321614
2018-02-07 00:00:00+00:00,106.4129639,147.084137,148.508606,146.5391998,147.3900604,6432063
2018-02-08 00:00:00+00:00,103.0881805,141.0994263,146.424469,141.013382,145.7743835,7090939
2018-02-09 00:00:00+00:00,104.429245,142.9349976,143.919693,138.0497131,142.0650024,8188402
2018-02-12 00:00:00+00:00,105.7493668,144.7418671,145.6978912,143.6902466,144.263855,6151944
2018-02-13 00:00:00+00:00,105.2953873,144.1204529,144.5315552,143.0592804,144.263855,5115986
2018-02-14 00:00:00+00:00,108.0962753,147.9541168,148.1835632,143.4034424,143.585083,5731034
2018-02-15 00:00:00+00:00,108.9693298,149.1491394,149.9617615,146.9407196,148.6615753,5882286
2018-02-16 00:00:00+00:00,109.0881119,149.3116608,150.8508606,148.8432159,148.8623352,4479913
2018-02-20 00:00:00+00:00,108.3756409,148.3365173,149.1013336,147.1032562,148.9388123,4696122
2018-02-21 00:00:00+00:00,107.5374756,147.1893005,149.8948364,147.1319275,148.5946503,3900116
2018-02-22 00:00:00+00:00,106.9926453,146.4435883,148.2218018,146.0707397,147.7055511,4209732
2018-02-23 00:00:00+00:00,108.627121,148.6806946,148.99617,147.2944489,147.5143433,3405881
2018-02-26 00:00:00+00:00,110.7644272,151.6061249,151.8929291,148.6711273,148.9579315,3776374
2018-02-27 00:00:00+00:00,109.3465347,149.66539,152.7533417,149.6462708,151.491394,4432216
2018-02-28 00:00:00+00:00,108.8436432,148.9770508,151.1854706,148.9483795,150.5736084,3978461
2018-03-01 00:00:00+00:00,107.432724,147.0458832,150.066925,146.0707397,148.6902466,4225108
2018-03-02 00:00:00+00:00,107.9076996,147.6959839,147.9541168,145.2007599,146.0707397,3411111
2018-03-05 00:00:00+00:00,109.6259384,150.0478058,150.5640564,146.9885254,147.3422546,3839448
2018-03-06 00:00:00+00:00,108.7667999,148.8718872,150.9464569,148.3365173,150.3632965,3855242
2018-03-07 00:00:00+00:00,110.5828476,151.3575592,151.8451233,147.9254303,148.1835632,4819654
2018-03-08 00:00:00+00:00,109.1090469,149.3403473,152.5525818,148.250473,152.0076447,6752558
2018-03-09 00:00:00+00:00,111.2743378,152.3040161,152.5621338,150.3824158,150.5449371,5253221
2018-03-12 00:00:00+00:00,111.9378738,153.2122345,153.9388123,151.8833618,152.6195068,5296421
2018-03-13 00:00:00+00:00,111.2812805,152.3135834,154.9808807,151.826004,153.0497131,4378138
2018-03-14 00:00:00+00:00,110.4431381,151.1663513,153.6137695,150.8030548,153.1261902,3798863
2018-03-15 00:00:00+00:00,111.4838867,152.5908203,154.1587067,151.5487518,151.7304077,4048648
2018-03-16 00:00:00+00:00,111.9378738,153.2122345,154.8565979,152.6195068,153.0210266,9688784
2018-03-19 00:00:00+00:00,109.9053116,150.4302063,152.8585052,149.5697937,152.6864166,5734172
2018-03-20 00:00:00+00:00,109.1020966,149.33078,150.9847107,148.4608002,150.5927277,4536188
