Date,Adj Close,Close,High,Low,Open,Volume
Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX
Date,,,,,,
2018-01-02 00:00:00+00:00,201.0700073,201.0700073,201.6499939,195.4199982,196.1000061,10966900
2018-01-03 00:00:00+00:00,205.0500031,205.0500031,206.2100067,201.5,202.0500031,8591400
2018-01-04 00:00:00+00:00,205.6300049,205.6300049,207.0500031,204,206.1999969,6029600
2018-01-05 00:00:00+00:00,209.9900055,209.9900055,210.0200043,205.5899963,207.25,7033200
2018-01-08 00:00:00+00:00,212.0500031,212.0500031,212.5,208.4400024,210.0200043,5580200
2018-01-09 00:00:00+00:00,209.3099976,209.3099976,212.9799957,208.5899963,212.1100006,6125900
2018-01-10 00:00:00+00:00,212.5200043,212.5200043,213.6399994,206.9100037,207.5700073,5951500
2018-01-11 00:00:00+00:00,217.2400055,217.2400055,217.75,213.3500061,214.2899933,7659500
2018-01-12 00:00:00+00:00,221.2299957,221.2299957,222.5500031,216,217.1799927,8199400
2018-01-16 00:00:00+00:00,221.5299988,221.5299988,226.0700073,217.1999969,224.2400055,13516100
2018-01-17 00:00:00+00:00,217.5,217.5,221.1499939,216.3200073,221,9123100
2018-01-18 00:00:00+00:00,220.3300018,220.3300018,220.5800018,216.5500031,220.3399963,8225300
2018-01-19 00:00:00+00:00,220.4600067,220.4600067,223.4900055,218.5,222.75,10548600
2018-01-22 00:00:00+00:00,227.5800018,227.5800018,227.7899933,221.1999969,222,17703300
2018-01-23 00:00:00+00:00,250.2899933,250.2899933,257.7099915,248.0200043,255.0500031,27705300
2018-01-24 00:00:00+00:00,261.2999878,261.2999878,261.7099915,249.3099976,250.8800049,17352400
2018-01-25 00:00:00+00:00,269.7000122,269.7000122,272.2999878,260.230011,263,15336400
2018-01-26 00:00:00+00:00,274.6000061,274.6000061,274.6000061,268.7600098,271.4899902,11021800
2018-01-29 00:00:00+00:00,284.5899963,284.5899963,286.8099976,273.9200134,274.2000122,17529700
2018-01-30 00:00:00+00:00,278.7999878,278.7999878,282.730011,272.7000122,277,12482900
2018-01-31 00:00:00+00:00,270.2999878,270.2999878,282.2900085,269.5799866,281.9400024,11695100
2018-02-01 00:00:00+00:00,265.0700073,265.0700073,271.9500122,263.3800049,266.4100037,9669000
2018-02-02 00:00:00+00:00,267.4299927,267.4299927,270.6199951,262.7099915,263,9123600
2018-02-05 00:00:00+00:00,254.2599945,254.2599945,267.8999939,250.0299988,262,11896100
2018-02-06 00:00:00+00:00,265.7200012,265.7200012,266.7000122,245,247.6999969,12595800
2018-02-07 00:00:00+00:00,264.5599976,264.5599976,272.4500122,264.3299866,266.5799866,8981500
2018-02-08 00:00:00+00:00,250.1000061,250.1000061,267.6199951,250,267.0799866,9306700
2018-02-09 00:00:00+00:00,249.4700012,249.4700012,255.8000031,236.1100006,253.8500061,16906900
2018-02-12 00:00:00+00:00,257.9500122,257.9500122,259.1499939,249,252.1399994,8534900
2018-02-13 00:00:00+00:00,258.269989,258.269989,261.4100037,254.6999969,257.2900085,6855200
2018-02-14 00:00:00+00:00,266,266,269.8800049,260.3299866,260.4700012,10972000
2018-02-15 00:00:00+00:00,280.269989,280.269989,280.5,267.6300049,270.0299988,10759700
2018-02-16 00:00:00+00:00,278.519989,278.519989,281.9599915,275.6900024,278.730011,8312400
2018-02-20 00:00:00+00:00,278.5499878,278.5499878,285.8099976,276.6099854,277.7399902,7769000
2018-02-21 00:00:00+00:00,281.0400085,281.0400085,286.6400146,280.0100098,282.0700073,9371100
2018-02-22 00:00:00+00:00,278.1400146,278.1400146,284.5,274.4500122,283.8800049,8891500
2018-02-23 00:00:00+00:00,285.9299927,285.9299927,286,277.8099976,281,7301800
2018-02-26 00:00:00+00:00,294.1600037,294.1600037,295.6499939,287.0100098,288.75,10268600
2018-02-27 00:00:00+00:00,290.6099854,290.6099854,297.3599854,290.5899963,294.769989,9416500
2018-02-28 00:00:00+00:00,291.3800049,291.3800049,295.75,290.7799988,293.1000061,7653500
2018-03-01 00:00:00+00:00,290.3900146,290.3900146,295.25,283.8299866,292.75,11932100
2018-03-02 00:00:00+00:00,301.0499878,301.0499878,301.1799927,283.230011,284.6499939,13345300
2018-03-05 00:00:00+00:00,315,315,316.9100037,297.6000061,302.8500061,18986100
2018-03-06 00:00:00+00:00,325.2200012,325.2200012,325.7900085,316.5,319.8800049,18525800
2018-03-07 00:00:00+00:00,321.1600037,321.1600037,323.7399902,314.5499878,320,17132200
2018-03-08 00:00:00+00:00,317,317,322.9200134,314.1300049,322.2000122,11340100
2018-03-09 00:00:00+00:00,331.4400024,331.4400024,331.4400024,320.230011,321.3299866,14500200
2018-03-12 00:00:00+00:00,321.2999878,321.2999878,333.980011,318.6000061,333.5599976,20369200
2018-03-13 00:00:00+00:00,315.8800049,315.8800049,325.8399963,313.2799988,323.8699951,12917200
2018-03-14 00:00:00+00:00,321.5499878,321.5499878,323.8800049,317.7000122,318.1600037,10475100
2018-03-15 00:00:00+00:00,321.0899963,321.0899963,323.3999939,318.1400146,323.1700134,5642900
2018-03-16 00:00:00+00:00,318.4500122,318.4500122,324.1099854,318.3699951,321.4200134,7333700
2018-03-19 00:00:00+00:00,313.480011,313.480011,317,307.3399963,315.7999878,9925200
2018-03-20 00:00:00+00:00,317.5,317.5,319.5,312.7999878,313.2600098,5991900
2018-03-21 00:00:00+00:00,316.480011,316.480011,319.3999939,314.5100098,316.3500061,5263900
2018-03-22 00:00:00+00:00,306.7000122,306.7000122,314.1199951,305.6600037,313.0700073,8063300
2018-03-23 00:00:00+00:00,300.9400024,300.9400024,309.3699951,300.3599854,307.4100037,9529900
2018-03-26 00:00:00+00:00,320.3500061,320.3500061,321.0299988,302,309.3599854,11988300
2018-03-27 00:00:00+00:00,300.6900024,300.6900024,322.8999939,297,322.4899902,12068600
2018-03-28 00:00:00+00:00,285.769989,285.769989,298.7999878,281.6099854,298.3900146,18972900
2018-03-29 00:00:00+00:00,295.3500061,295.3500061,295.3500061,275.8999939,287,19145500
2018-04-02 00:00:00+00:00,280.2900085,280.2900085,292.8699951,275.0499878,291.9400024,13405800
2018-04-03 00:00:00+00:00,283.6700134,283.6700134,291.25,278.0100098,285.4500122,12694900
2018-04-04 00:00:00+00:00,288.9400024,288.9400024,290.3099976,271.2200012,273.6300049,12914000
2018-04-05 00:00:00+00:00,293.9700012,293.9700012,299.1600037,289.1099854,293.1499939,10655200
2018-04-06 00:00:00+00:00,288.8500061,288.8500061,298.8500061,285.6499939,289.1000061,11444800
2018-04-09 00:00:00+00:00,289.9299927,289.9299927,299.5499878,289.1199951,291.769989,9853600
2018-04-10 00:00:00+00:00,298.0700073,298.0700073,298.9500122,291.6900024,297.6799927,10660500
2018-04-11 00:00:00+00:00,303.6700134,303.6700134,311.6400146,301.8200073,302.8800049,14877400
2018-04-12 00:00:00+00:00,309.25,309.25,311.1300049,306.75,309.7200012,10249400
2018-04-13 00:00:00+00:00,311.6499939,311.6499939,317.4899902,308.230011,317.2900085,12046600
2018-04-16 00:00:00+00:00,307.7799988,307.7799988,316.1000061,304,315.9899902,20307900
2018-04-17 00:00:00+00:00,336.0599976,336.0599976,338.6199951,323.769989,329.6600037,33866500
2018-04-18 00:00:00+00:00,334.519989,334.519989,338.8200073,331.1000061,336.2999878,11221100
2018-04-19 00:00:00+00:00,332.7000122,332.7000122,335.3099976,326.769989,332.8800049,8438800
2018-04-20 00:00:00+00:00,327.769989,327.769989,336.5100098,326,332.2200012,9158700
2018-04-23 00:00:00+00:00,318.6900024,318.6900024,331.2200012,317.0799866,329.1499939,8968000
2018-04-24 00:00:00+00:00,307.019989,307.019989,320.25,302.3099976,319.2200012,13893200
2018-04-25 00:00:00+00:00,305.7600098,305.7600098,309.980011,292.6199951,306.3699951,14919700
2018-04-26 00:00:00+00:00,313.980011,313.980011,316.6300049,305.5799866,310,9266700
2018-04-27 00:00:00+00:00,311.7600098,311.7600098,317.4500122,306.5,316.25,7074400
2018-04-30 00:00:00+00:00,312.4599915,312.4599915,317.8800049,310.1199951,311.0700073,6088800
2018-05-01 00:00:00+00:00,313.2999878,313.2999878,313.480011,306.6900024,310.3599854,6036600
2018-05-02 00:00:00+00:00,313.3599854,313.3599854,317.1000061,310.3999939,311.6499939,5697100
2018-05-03 00:00:00+00:00,311.6900024,311.6900024,312.5899963,305.730011,312.5899963,6135800
2018-05-04 00:00:00+00:00,320.0899963,320.0899963,320.980011,307.6700134,308.7099915,8209500
2018-05-07 00:00:00+00:00,326.2600098,326.2600098,329.019989,319.3399963,321.9899902,7117800
2018-05-08 00:00:00+00:00,326.8900146,326.8900146,327.3500061,323.0499878,325.8999939,4735700
2018-05-09 00:00:00+00:00,330.2999878,330.2999878,331.9500122,327.5100098,328.7900085,5633400
2018-05-10 00:00:00+00:00,329.6000061,329.6000061,332.0599976,327.3399963,331.5,5302300
2018-05-11 00:00:00+00:00,326.4599915,326.4599915,331.2600098,324.8699951,329.6499939,4589700
2018-05-14 00:00:00+00:00,328.5299988,328.5299988,330.5,327.0400085,327.25,4089800
2018-05-15 00:00:00+00:00,326.1300049,326.1300049,326.9400024,322.4299927,325.9400024,4746100
2018-05-16 00:00:00+00:00,328.1900024,328.1900024,329.7200012,325.1400146,326.2799988,3671700
2018-05-17 00:00:00+00:00,325.2200012,325.2200012,330.4500122,323.1700134,327.5299988,4935700
2018-05-18 00:00:00+00:00,324.1799927,324.1799927,326.4200134,322.7999878,324.8999939,3577700
2018-05-21 00:00:00+00:00,331.8200073,331.8200073,331.8800049,325.4500122,327.1099854,6657300
2018-05-22 00:00:00+00:00,331.6199951,331.6199951,336.6300049,331.1499939,334.0499878,5964400
2018-05-23 00:00:00+00:00,344.7200012,344.7200012,345,328.0899963,329.0400085,10049100
2018-05-24 00:00:00+00:00,349.2900085,349.2900085,354,341.1199951,344.3399963,14758600
